,id,name,symbol,gecko_id,chain,category,slug,tvl,change_1h,change_1d,change_7d
1176,1795,Gin Finance,GIN,gin-finance,Boba,Dexes,gin-finance,0.34,0.16250219323492843,0.09115592590551103,0.9186526847575038
1177,1074,AutoShark,JAWS,autoshark,Binance,Dexes,autoshark,0.34,-0.020473516965836325,-0.905217075463554,0.15497567346849905
1178,2573,QuantumX Network,-,,Elrond,Services,quantumx-network,0.34,0.0,1.4948023347301387,-1.4850843708492079
1179,1299,Guru Network,ELITE,ftm-guru,Multi-Chain,Yield,guru-network,0.34,-0.1535791625984615,-1.1130180793733615,-1.5913708112146878
1180,608,Cap,CAP,,Arbitrum,Derivatives,cap,0.34,-0.09014107127437399,-2.0791200151900853,-3.0557065509814123
1181,1474,AtomicHub,-,,Multi-Chain,Dexes,atomichub,0.34,0.08972772854588129,-3.1917877975900666,6.96474533179574
1182,1834,Optimus,FIN,optimus-finance,Icon,Yield,optimus,0.34,-1.1149641241615598,-3.6752080783933536,-1.3961043317351312
1183,2941,BlueMove DEX,SMOVE,,Sui,Dexes,bluemove-dex,0.33,-0.28926546916889606,-4.090777902315381,-6.3429968347976455
1184,731,Synthetify,SNY,synthetify-token,Solana,Dexes,synthetify,0.33,-0.2096122320755569,-1.101763676174599,1.7607047336294812
1185,1298,Axion,AXN,axion,Polygon,Yield,axion,0.33,-0.06998931741998149,-3.126295845321266,1.2592348372263586
1186,1197,Sentre,SNTR,sentre,Solana,Dexes,sentre,0.33,98.33729745088038,98.81323791707746,98.29297097543838
1187,1053,MooniSwap,-,,Ethereum,Dexes,mooniswap,0.33,-0.4162406197833093,-1.5617293891863113,1.1971341828692346
1188,391,PantherSwap,PANTHER,pantherswap,Binance,Dexes,pantherswap,0.33,-0.0019068665591248646,-1.0907833497313675,2.6780093676781433
1189,648,Alkemi,ALK,alkemi-network-dao-token,Ethereum,Lending,alkemi,0.32,-0.05817062649995819,-1.6981446206033013,1.8359200188102136
1190,2512,Velvet.Capital,-,,Binance,Indexes,velvet.capital,0.32,-0.14172849655092534,-1.2894523167117171,0.8688032090188074
1191,1225,VoltSwap,VOLT,voltswap,Multi-Chain,Dexes,voltswap,0.32,-0.14192473413373818,-2.73321613932022,-4.341072094954356
1192,486,unFederalReserve,eRSDL,unfederalreserve,Ethereum,Lending,unfederalreserve,0.32,2.0753768816105094,-0.11379931711755376,1.9918283106851788
1193,2277,Weld Finance,-,,Kava,Farm,weld-finance,0.32,-0.017348424593848222,0.05747328876135782,-0.13587416181817957
1194,363,xDollar,SPACE,xdollar,Multi-Chain,CDP,xdollar,0.32,-0.13769818595858396,-3.116519605389783,-0.04722937169348995
1195,2183,Ape Finance,APEFI,ape-finance,Ethereum,Lending,ape-finance,0.32,0.07577638966810696,-0.17794545984718013,-0.785917147033615
1196,2510,DAM Finance,d2O,dam-finance,Ethereum,CDP,dam-finance,0.32,0.03412491118514538,-0.03180225796030811,36.680124771494775
1197,815,PureSwap,PURE,,Binance,Dexes,pureswap,0.31,0.02121598186424478,-1.0564039557905005,1.409784715836821
1198,852,Demeter,-,,Multi-Chain,Lending,demeter,0.31,0.057523571239997295,-0.3317257564387006,0.03745799783257553
1199,1867,Sonic,XTC,,ICP,Dexes,sonic,0.31,-0.14469379951600558,-3.466997041781667,-2.9042576614967146
1200,2850,Toreus,TORE,,Kava,Lending,toreus,0.31,0.014202512864542882,-1.1971168047481626,-38.10110935819967
1201,2919,Backed,-,,Ethereum,NFT Lending,backed,0.3,-0.013776272147069335,-3.3135528130295597,5.5321441331967804
1202,2873,Neutroswap,NEUTRO,,EOS EVM,Dexes,neutroswap,0.3,-0.015705210367357836,-1.6682157315939747,-23.827015177285304
1203,540,Moonswap,mSWAP,,Moonriver,Dexes,moonswap,0.3,0.03234690863172318,-0.11706665489528234,-0.02425295252831461
1204,1410,Cropper,CRP,cropperfinance,Solana,Dexes,cropper,0.3,0.10676008525049951,-4.373051900222052,-5.767129957172628
1205,1285,Alphadex,ROAR,alpha-dex,Multi-Chain,Dexes,alphadex,0.3,0.01270495020690987,-0.5067482091962603,-2.820266867417118
1206,2067,OpenSky Finance,-,,Ethereum,NFT Lending,opensky-finance,0.3,0.029520852007095755,-1.9953011263836657,4.068645135079123
1207,2670,KoffeeSwap,-,,Kucoin,Dexes,koffeeswap,0.3,0.0010129449838700566,-1.4624829644001522,-1.086847742517378
1208,2703,Phenix DEX,PHNX,phenix-finance-2,Multi-Chain,Dexes,phenix-dex,0.3,-0.03121033359362002,-0.9199893428068293,-0.7554245214593749
1209,2908,stETH.win,-,,Ethereum,Services,steth.win,0.29,-0.12206351585757602,-2.3566277983802877,-0.7372222845510805
1210,1840,Sushi Kashi,SUSHI,,Multi-Chain,Lending,sushi-kashi,0.29,-0.1662405112332408,-3.157357009420366,-6.545002195844816
1211,2211,Increment Liquid Staking,-,,Flow,Liquid Staking,increment-liquid-staking,0.29,-0.5101873151495226,-4.287451010775158,-1.7027573372936615
1212,883,SmartDEX,-,,Polygon,Dexes,smartdex,0.29,0.026344963453041714,-0.34963521831559774,0.2852989966142303
1213,1812,FluidTokens,-,,Cardano,Lending,fluidtokens,0.29,-0.34323646073964653,0.6744360774232376,15.085459980202273
1214,2049,KLEX Finance,-,,Klaytn,Dexes,klex-finance,0.28,0.0189827571381187,-2.1585929330029074,1.6952356989079505
1215,644,PadSwap,TOAD,toad-network,Multi-Chain,Dexes,padswap,0.28,0.02055488715888032,-1.738596556904909,-0.7894952739044925
1216,407,Mars Poolin,MARS,mars,Ethereum,Yield,mars-poolin,0.28,0.3447332338570419,-4.259119432330678,-1.2925998313174887
1217,1657,Predy Finance,-,,Arbitrum,Derivatives,predy-finance,0.27,-0.02983176839742896,-1.1807672954194004,-3.139645304913003
1218,2712,prePO,-,,Arbitrum,Derivatives,prepo,0.27,-0.1439026591121575,-2.3001217438175274,2.9275328736395636
1219,2601,Shoebill Finance,-,,Klaytn,Lending,shoebill-finance,0.27,0.07379522745705458,-1.414033936979365,-0.8526761040970712
1220,169,Basis Cash,BAC,basis-cash,Ethereum,Algo-Stables,basis-cash,0.27,0.0273286751254318,-0.08301416849975851,-0.03618779675134931
1221,164,ValueDefi,VALUE,,Binance,Dexes,valuedefi,0.27,0.014036365058615274,-1.0605378074419036,0.057085614382131666
1222,2859,Bonsai Strike,-,,Binance,Options Vault,bonsai-strike,0.27,0.03255632243781292,-2.1651913647073684,-6.153567184628955
1223,1916,Hedge,HDG,hedge-protocol,Solana,CDP,hedge,0.27,0.019755342183628954,-0.23116260991994864,0.23624958012329955
1224,2638,Uniwhale,-,,Binance,Derivatives,uniwhale,0.27,0.14303778574658566,4.4921180080526995,3.9994873471695485
1225,1400,Lizard,LIZ,,Oasis,Dexes,lizard,0.27,-0.23868681727275032,-2.05902135048278,0.3871813518719449
1226,1385,Algebra DEX,ALGB,algebra,Polygon,Dexes,algebra-dex,0.27,-0.23004404571248926,-2.658980483346909,1.5461873016493541
1227,2912,Onsen Swap,ON,,zkSync Era,Dexes,onsen-swap,0.27,0.07635581017555637,-0.5984610195458657,16.423326677238023
1228,3001,Astra DAO,-,,Ethereum,Indexes,astra-dao,0.27,0.00630430246340552,0.47545461911280995,1.6935873483766102
1229,1581,HebeSwap,HEBE,,EthereumClassic,Dexes,hebeswap,0.27,-0.3891050583657574,-3.7160485446503912,19.97239437339617
1230,2718,Volta Finance,VOLTA,volta-protocol,Arbitrum,CDP,volta-finance,0.27,0.12458166441426499,-3.140977344226627,2.3737568528570847
1231,2953,Zenith,ZTH,zenith-token-306740ae-2497-41a7-aef9-ec34e7f12aa3,Ethereum,Leveraged Farming,zenith,0.27,-0.10557277071526983,-5.646281852505467,-43.08433333651399
1232,1031,PandaSwap,PNDA,,Binance,Dexes,pandaswap,0.27,0.0022961010564443995,-2.0541194786671895,-0.003100733236351516
1233,1778,Oswap AMM,-,byteball,Obyte,Dexes,oswap-amm,0.26,-0.3661490384601791,-3.0531733705416997,-4.359945742146422
1234,1589,Puzzle Swap,PUZZLE,,Waves,Dexes,puzzle-swap,0.26,-2.282813965743756,-14.433433972460591,-8.236988587793576
1235,2408,BAO Swap,-,,xDai,Dexes,bao-swap,0.26,-0.02368693134751254,-0.1999349307243392,0.8692571186603004
1236,497,Float Protocol,BANK,float-protocol,Ethereum,Yield,float-protocol,0.26,-0.21590679224085818,-2.338425869433152,1.5030286089350966
1237,2317,Archly Finance,ARC,,Multi-Chain,Dexes,archly-finance,0.26,1.079155370033007,1.2135330724970288,-24.083236893869298
1238,2733,Citrus,-,,Solana,NFT Lending,citrus,0.26,-1.2199014058944613,-10.993389195759221,6.196664028605653
1239,258,Wasabix,WASABI,wasabix,Multi-Chain,Yield,wasabix,0.26,-0.029342194219850626,-0.4144901086719983,0.10507576350026682
1240,250,BasketDAO,BASK,basketdao,Ethereum,Indexes,basketdao,0.26,-0.00840805491660035,-0.20399600399598228,-0.10419999999999163
1241,1174,AuroraSwap,BRL,auroraswap,Aurora,Dexes,auroraswap,0.26,-0.042736442767960625,-0.801301415576134,-0.29321307940568886
1242,524,Ramp,RAMP,ramp,Multi-Chain,CDP,ramp,0.26,0.031962641381369394,-2.2302754181576887,0.8217274322337431
1243,2673,MetaCoin Swap,-,,Binance,Dexes,metacoin-swap,0.25,0.11712111972728678,-0.05960084630653739,-0.14202779188066472
1244,1590,MilkySwap,MILKY,milkyswap,Milkomeda,Dexes,milkyswap,0.25,-1.1188227635472572,-1.2983176731168555,-4.965063217836303
1245,2690,WYND LSD,-,,Juno,Liquid Staking,wynd-lsd,0.25,-0.07586671979892401,-7.303476017022376,-22.65722502931132
1246,1283,Bent Finance,BENT,bent-finance,Ethereum,Yield,bent-finance,0.25,-0.20106083131000219,0.7915175657429643,3.4564219993566923
1247,2167,DAO Swap,DAO,,Binance,Dexes,dao-swap,0.25,0.006485893261512388,-0.06963535824590394,-0.34472091103108937
1248,2335,ABEL Finance,ABEL,,Aptos,Lending,abel-finance,0.25,-0.3836265118367379,-4.957581675075957,3.479840579550526
1249,2730,Covo V2,COVO,,Polygon,Derivatives,covo-v2,0.25,0.011109034751271452,-0.04035635747678157,0.4477096365095292
1250,2091,Algofi Swap,-,,Algorand,Dexes,algofi-swap,0.25,0.42085310831446066,-3.1542922536203832,-3.401329984709861
1251,1539,CityCoins,-,,Stacks,Yield,citycoins,0.25,-1.133777095519136,-6.601616767122081,-3.128506821638112
1252,1550,METF Finance,METF,mad-meerkat-etf,Cronos,Yield,metf-finance,0.25,0.0827380693056341,-1.9433227983195849,-4.693089244967737
1253,3007,Uswap,-,,Tron,Dexes,uswap,0.25,-0.1404725555023134,-1.669640423106884,-0.607795891257112
1254,188,Indexed Finance,NDX,indexed-finance,Ethereum,Indexes,indexed-finance,0.24,-0.3382693979106648,-5.476719669023083,0.38404355376458454
1255,1769,KDSwap,KDS,kdswap,Kadena,Dexes,kdswap,0.24,-0.815384275137248,-2.618219978602923,-4.437348652273698
1256,576,UnoRe,UNO,uno-re,Multi-Chain,Insurance,unore,0.24,0.013341660779929043,-0.6914575717368905,-5.7001751400728295
1257,2422,Tonic,-,,Near,Dexes,tonic,0.24,-0.27620130451769853,-2.795149777852373,0.29554055409226976
1258,1547,Jumbo Exchange,JUMBO,jumbo-exchange,Near,Dexes,jumbo-exchange,0.24,-0.32379922903390934,-3.8202887180972454,-1.4577624409153742
1259,724,handle.fi,FOREX,handle-fi,Arbitrum,CDP,handle.fi,0.24,-0.10165211436397215,-2.3308121227337892,2.835774041294698
1260,1805,Mole,MOLE,,Multi-Chain,Yield,mole,0.24,-0.10730038609712267,-1.0695389962398565,0.8236495679067417
1261,282,Yam Finance,YAM,yam-2,Ethereum,Synthetics,yam-finance,0.24,-0.04068343306673228,-1.3109217901222934,1.5237832572285441
1262,2134,Lemma,-,,Optimism,Derivatives,lemma,0.24,-0.3428399566347622,-2.491182287824529,-1.126822901467932
1263,1520,Paraluni Masterchef,T42,,Binance,Yield,paraluni-masterchef,0.23,-0.024321713484539487,-2.164386589293173,4.401391310805252
1264,2605,Rysk Finance,-,,Arbitrum,Options,rysk-finance,0.23,0.03416398699908996,-0.03186947677922092,-31.544651418142664
1265,351,Gravity Finance,GFI,gravity-finance,Polygon,Dexes,gravity-finance,0.23,-0.04133744480459711,-7.698122617098164,-11.151097659093267
1266,2868,zkFox,ZKFOX,,zkSync Era,Leveraged Farming,zkfox,0.23,-0.02956608011331241,2.4875585909127693,14.517896319751443
1267,170,FinNexus,FNX,,Multi-Chain,Options,finnexus,0.23,0.11687399675798815,-0.13826406990567364,-0.0852782550525717
1268,1567,LuckyChip,LC,luckychip,Binance,Prediction Market,luckychip,0.23,0.031668399998750374,-2.1530871169448034,-0.4444695133569354
1269,1109,APWine,APW,apwine,Multi-Chain,Yield Aggregator,apwine,0.23,-0.026319201028286443,-0.8090607773743272,-0.15122207395452847
1270,341,Nsure,NSURE,nsure-network,Ethereum,Insurance,nsure,0.23,-0.13114539706498363,-2.1317228803003303,2.287422811196606
1271,2412,BAO Ballast,-,,Ethereum,CDP,bao-ballast,0.23,-0.00840805491661456,-0.20399600399598228,-0.10419999999999163
1272,2315,InVar Finance,-,,Ethereum,RWA,invar-finance,0.23,0.0341249111851738,-0.0318022579602939,-0.03889999999998395
1273,1809,Penrose,PEN,penrose-finance,Polygon,Yield,penrose,0.23,-0.006362216347440608,-3.8337280829657345,-0.6980632236761011
1274,492,Moonpot,POTS,moonpot,Multi-Chain,Yield,moonpot,0.23,-0.14277553158807166,-2.9493703069356343,-2.280765192856265
1275,2805,stake.link index,SDL,,Ethereum,Indexes,stake.link-index,0.22,-0.12367282888966713,-2.3629473349650283,2.8534872503245055
1276,396,Polydex,PLX,,Polygon,Dexes,polydex,0.22,-0.10180261067451113,-1.1668421717610613,2.0173635240162753
1277,2656,Metavault Binary Options,-,,Polygon,Options,metavault-binary-options,0.22,0.0341249111851738,-0.03142243520395027,-0.06118910392395094
1278,2970,Beluga Dex,BELA,,Arbitrum,Dexes,beluga-dex,0.22,-0.023820889363662445,5.768442582721917,117.17394360489993
1279,327,YouSwap,YOU,youswap,Multi-Chain,Dexes,youswap,0.22,-0.1774164211221887,-1.3621979511586773,1.4084930423833555
1280,2441,Black Whale,-,,Kujira,Yield,black-whale,0.22,-0.12302431607793096,0.08468742813793995,1.1312539783769893
1281,953,Nearpad,PAD,nearpad,Aurora,Dexes,nearpad,0.22,-0.5178774196886877,-4.568488456415508,-3.87903286668886
1282,692,HurricaneSwap,HCT,hurricaneswap-token,Avalanche,Dexes,hurricaneswap,0.22,0.0699240111812287,-0.6929791314742886,-0.8711831085104933
1283,1373,Antimatter,MATTER,antimatter,Multi-Chain,Options,antimatter,0.22,-0.01960731182566633,-1.5881115710235036,0.629287167531416
1284,2682,Dogewhale,DOGEWHALE,dogewhale,Binance,Reserve Currency,dogewhale,0.22,-0.26692480753979453,-3.391213913059133,-1.4058414617829413
1285,2199,HedgeFarm,-,,Avalanche,Yield,hedgefarm,0.22,0.0537964698288107,-0.32240427447209186,-0.45765468094015205
1286,1243,StackSwap,STSW,,Stacks,Dexes,stackswap,0.22,-2.925037441392803,,
1287,1771,Arch Ethereum Web3,WEB3,arch-ethereum-web3,Ethereum,Indexes,arch-ethereum-web3,0.22,-0.26318118087461073,-3.097784341683436,5.736897618567511
1288,941,UniPower,POWER,unipower,Multi-Chain,Yield,unipower,0.22,-0.10165211436397215,-2.3308121227337892,2.8357740412946697
1289,1902,StarSwap,STAR,starswap,Astar,Dexes,starswap,0.22,0.06714170725399526,-1.4839233696706629,-3.620557707387988
1290,1866,DexPad,DxP,dexpad,Multi-Chain,Launchpad,dexpad,0.22,-0.24520842833729262,-2.378960418044457,-5.267918788517193
1291,2889,Rollup Finance,-,,zkSync Era,Derivatives,rollup-finance,0.21,0.31319742093975833,25.913892661862278,47.75310438079387
1292,988,Vaporwave,VWAVE,vaporwave,Aurora,Yield Aggregator,vaporwave,0.21,0.0,-1.3017527835230425,-0.5435720747181563
1293,2186,USDFI Lending,STABLE,,Binance,Lending,usdfi-lending,0.21,3.7465661549596803,1.3498940469879273,2.949020825906487
1294,2253,MetaTdex,TT,,Multi-Chain,Dexes,metatdex,0.21,-1.1053904366928862,-1.3787488583551948,-4.74236843077189
1295,752,Nexus Protocol,PSI,nexus-governance-token,Terra,Yield,nexus-protocol,0.21,-0.11484831537025286,-2.3882382178045987,2.790997912184494
1296,827,Layer2 Finance,-,,Ethereum,Yield,layer2-finance,0.21,0.026628832458584384,-0.03185333202073082,-0.023689129564402833
1297,293,Lydia,LYD,lydia-finance,Avalanche,Dexes,lydia,0.21,-0.0612932622184843,-3.649251444251661,-1.8245645870763525
1298,386,PolyQuity,PYQ,polyquity,Polygon,CDP,polyquity,0.21,-0.14096080639359343,-1.4116937023816547,0.4116992459465507
1299,1155,SheepDex,SPC,,Binance,Dexes,sheepdex,0.21,-0.022185859166086175,-2.553623721505332,1.233123567213724
1300,563,Timewarp,TIME,chronobank,Multi-Chain,Yield,timewarp,0.2,-0.20260770681817064,-2.7460263420387605,-4.412245620082615
1301,978,ChickenSwap,KFC,chicken,Ethereum,Dexes,chickenswap,0.2,-0.013919881978722515,-1.2235472713197595,1.3640639956093565
1302,2071,dAMM Finance,-,,Ethereum,Uncollateralized Lending,damm-finance,0.2,0.013830402384357399,-1.8674973984893342,-1.4729447937007052
1303,1558,GOGOcoin,GOGO,gogocoin,Polygon,Yield,gogocoin,0.2,0.0341249111851738,-0.0318022579602939,-0.03889999999999816
1304,193,Unit Protocol,DUCK,unit-protocol-duck,Ethereum,CDP,unit-protocol,0.2,-0.10225966895789895,-2.355607500074143,2.690741644357388
1305,2458,Unlockd,-,,Ethereum,Lending,unlockd,0.2,-0.10156700463384993,-3.553030491003554,7.044934838513626
1306,2073,DarkAuto,-,,Multi-Chain,Yield Aggregator,darkauto,0.2,-0.04597114901758914,-1.8256698740002264,-2.351374916042346
1307,2575,Cypher,-,,Solana,Derivatives,cypher,0.2,-0.23712977341355668,0.3454490587625543,-1.38504077183201
1308,1261,DarkCrypto,DARK,darkcrypto,Cronos,Algo-Stables,darkcrypto,0.2,-0.10141794642819946,-1.758356060885177,-2.1602912224325337
1309,477,SakePerp,SAKE,sake-token,Multi-Chain,Dexes,sakeperp,0.2,-0.33280771240229967,-0.4217078973069306,7.607780955419429
1310,1865,Oracle Swap,ORACLE,,Songbird,Dexes,oracle-swap,0.2,0.9555628029202694,-1.2132040121032048,-10.833915070209457
1311,569,Crunchy Network,crDAO,crunchy-dao,Tezos,Services,crunchy-network,0.2,-0.4121800383917815,-4.859790411719857,2.5326862230655536
1312,2957,Seashell,-,,Arbitrum,Yield,seashell,0.19,-0.04942255338798418,-2.510767420682754,-1.3896663707715078
1313,980,WannaSwap,WANNA,wannaswap,Aurora,Dexes,wannaswap,0.19,-0.25177243492289847,-2.828254775553333,0.33687727526621813
1314,500,StakeSteak,STEAK,steak-token,Fantom,Yield,stakesteak,0.19,-1.0290773950313508,-8.921243013712782,-11.832519662639541
1315,2118,WinerySwap,CORK,cork,Binance,Dexes,wineryswap,0.19,0.006847281979645459,-0.415956204621466,-0.08276097411700789
1316,1055,FIAT DAO,FDT,fiat-dao-token,Ethereum,Yield,fiat-dao,0.19,-0.2181179136428142,-1.5747637118305278,-1.0593126364666432
1317,639,EnterDAO,ENTR,enterdao,Ethereum,Services,enterdao,0.19,-0.06971451373171078,-1.4428790421402624,-10.186693639028064
1318,1445,Aelin,Aelin,aelin,Multi-Chain,Services,aelin,0.19,0.0025812803808662466,-0.0027631252427937625,-0.002951112819900459
1319,2585,Zharta,-,,Ethereum,NFT Lending,zharta,0.19,-0.10165211436397215,-2.530835043911594,10.444742824878489
1320,2549,POISON FINANCE,POI$ON,poison-finance,Multi-Chain,Synthetics,poison-finance,0.19,0.031755483151684416,-0.22951629227317483,-16.100631030598095
1321,647,Jet,JET,jet,Solana,Lending,jet,0.19,-0.17158538509120547,-2.9421931590148205,1.9983817075177228
1322,2624,MyMetaTrader,MMT,my-metatrader,Arbitrum,Derivatives,mymetatrader,0.19,0.0341249111851738,-4.633277561444842,-7.495609023482928
1323,339,Lien,LIEN,lien,Ethereum,Options,lien,0.18,-0.18850292366433052,-1.9699162942916644,2.811315669330753
1324,700,Poof Cash,POOF,poofcash,Celo,Lending,poof-cash,0.18,-0.1998878275179834,-0.8636336946489962,-0.3186993457653955
1325,237,Swipe,SXP,swipe,Multi-Chain,Dexes,swipe,0.18,-0.16169392313631192,0.1171361506078199,1.353809415010062
1326,1097,Niob Finance,NIOB,niob,Binance,Dexes,niob-finance,0.18,-0.05499941438679912,-2.2899897620363703,0.5349367785227912
1327,2621,Sterling Finance,STR,sterling-finance,Arbitrum,Dexes,sterling-finance,0.18,0.04234386424811021,-3.0503911702158746,-29.493834042624485
1328,2181,Frigg.eco,ATT,,Ethereum,RWA,frigg.eco,0.18,0.07375435696106081,-0.09990009990008275,0.0
1329,2729,GemSwap,-,,zkSync Era,Dexes,gemswap,0.18,-0.0898948434971345,-4.191102447373609,2.6695691986990937
1330,2217,Y2R,-,,Canto,Yield Aggregator,y2r,0.18,0.13817939099607202,-1.4433641383335782,3.9998207568985578
1331,1416,GemKeeper,BLING,,Oasis,Dexes,gemkeeper,0.18,-0.2590889465879087,-2.4369305229905933,0.7745036693900715
1332,976,WingSwap,WIS,wingswap,Fantom,Dexes,wingswap,0.18,-0.19036217831425972,-0.0035582753868794725,-3.098611861125562
1333,943,Shinobi,-,,Ubiq,Dexes,shinobi,0.18,-1.0783913962770555,-5.855110564645997,-7.371872893636635
1334,356,Dopple Finance,DOP,dopple-finance,Multi-Chain,Algo-Stables,dopple-finance,0.18,0.022633258265997824,-0.11920163738092526,-0.06594272827898351
1335,2978,ProtossDex,-,,Starknet,Dexes,protossdex,0.18,-0.035149623452085166,-1.1650657045026946,990.4169923704119
1336,1488,DMD Finance,DMD,dmd,EOS,Yield,dmd-finance,0.18,0.06773099563066864,-0.6047384588361808,1.1004798549591612
1337,2202,PRDT,-,,Multi-Chain,Prediction Market,prdt,0.17,0.19652887620109993,2.533466942551456,3.484896978912303
1338,817,CashCow Finance,CCF,cashcow-finance,Binance,Lending,cashcow-finance,0.17,-0.0875671367568458,1.9155191884985499,2.0896907954913786
1339,1682,Nomad,-,,Multi-Chain,Bridge,nomad,0.17,-0.0760623162145464,-1.632771909706804,-2.3264006563892394
1340,847,PhotonSwap Finance,PHOTON,photonswap,Multi-Chain,Dexes,photonswap-finance,0.17,-0.09640038969494924,-1.0310398398594884,-1.6928962192059487
1341,2584,Velocimeter V1,FLOW,,Canto,Dexes,velocimeter-v1,0.17,0.05724598390037272,-0.10176857574806775,0.03289603620450521
1342,2328,SynFutures,-,synfutures,Multi-Chain,Derivatives,synfutures,0.17,0.02585283413058903,-0.1446369236509213,-0.025538836766841655
1343,1064,Ideamarket,IMO,ideamarket,Arbitrum,Derivatives,ideamarket,0.16,-0.00840805491660035,-0.20399600399598228,-0.10419999999999163
1344,1980,Yodeswap,YODE,yodeswap,Dogechain,Dexes,yodeswap,0.16,-0.10883149395282032,-2.6778525381986498,
1345,1551,Kujira Orca,KUJI,,Kujira,Services,kujira-orca,0.16,-0.03153855469945199,-3.6274561699258925,-15.771215038225932
1346,179,Varen,VRN,varen,Ethereum,Dexes,varen,0.16,-0.4661771998862321,-2.3422924740413578,1.8117399473829323
1347,2263,Snowflake Exchange,SNOW,,Multi-Chain,Dexes,snowflake-exchange,0.16,0.03580805771743201,-0.04103870010926869,1.3812958116892275
1348,462,Augury Finance,OMEN,augury-finance,Polygon,Yield,augury-finance,0.16,-0.025589930062224653,-2.3706247479086073,1.020051942802283
1349,2406,Tegro Finance,-,,TON,Dexes,tegro-finance,0.16,0.3190964351711614,-1.5540605009290687,-4.097731834202392
1350,1983,Cometa,META,,Algorand,Yield,cometa,0.16,0.07375435696106081,2.7983054719347535,-8.561928176493566
1351,628,Float,FLT,,Multi-Chain,Derivatives,float,0.16,-0.008304890022031941,-0.20686348825637424,-0.10726664577597944
1352,2830,Brokkr Finance,BRO,brokkr,Avalanche,Indexes,brokkr-finance,0.16,0.05434790977038517,-1.1906929545258436,0.6301066804144142
1353,2022,MetaStreet,-,,Ethereum,Lending,metastreet,0.16,-0.10165211436395793,4.1012024650749055,53.43530011132066
1354,615,BNBMiner Finance,-,,Binance,Services,bnbminer-finance,0.16,-0.007848008276141627,-3.1826883908336043,-7.070186583441966
1355,2987,Vendor V2,-,,Arbitrum,Lending,vendor-v2,0.16,-0.22513819863016238,-4.164540762871738,11.924981580310856
1356,621,Trava Finance,TRAVA,trava-finance,Multi-Chain,Lending,trava-finance,0.16,-0.09024191184541053,-1.956782048142145,-0.047211960073596515
1357,735,BecoSwap,BECO,becoswap-token,Kardia,Dexes,becoswap,0.16,-0.015942153670152948,-1.803133336177126,-0.7126944815745446
1358,2636,Lighter,-,,Arbitrum,Dexes,lighter,0.16,14.704271556298451,-2.1855136298079145,42.42828815760922
1359,623,Composable Finance,LAYR,,Multi-Chain,Cross Chain,composable-finance,0.16,-0.015012293767640017,-0.8714769200403509,-9.47469761575394
1360,632,FoxSwap,FOX,farmers-only,Harmony,Yield,foxswap,0.16,-1.5527573046133796,-7.608456281020821,-8.661742400203408
1361,697,Cook Finance,COOK,cook,Multi-Chain,Indexes,cook-finance,0.16,-0.02789552501562298,-1.3977915992239645,-0.25299029971603204
1362,1367,WOWswap,WOW,wowswap,Multi-Chain,Dexes,wowswap,0.15,-0.11282105610720805,-2.8693897024454458,-0.032933752073319056
1363,2666,wefi,WEFI,wefi-finance,Polygon,Lending,wefi,0.15,0.019800404807952532,-0.853494630517929,60.46619773337895
1364,2983,Zomma protocol,-,,zkSync Era,Options,zomma-protocol,0.15,0.020240065447879374,15.71388180386451,150.20816856223038
1365,742,Furucombo,COMBO,furucombo,Polygon,Yield,furucombo,0.15,0.1643948542133984,-0.7878469015294343,1.0021137541862117
1366,3009,Avely Swap,-,,Zilliqa,Dexes,avely-swap,0.15,-0.5497636042697565,-3.642515071554513,-2.11928403811406
1367,284,Serum Swap,SRM,,Solana,Dexes,serum-swap,0.15,-0.07492848243471428,-2.4170846183582313,1.3200789578243501
1368,2687,OpenXswap,OpenX,openxswap,Optimism,Dexes,openxswap,0.15,-0.0004099350460222695,-8.912054630002629,-17.93994960897669
1369,2360,MahaLend,-,,Multi-Chain,Lending,mahalend,0.15,0.02005129321062782,-0.8739224346980023,-1.9344765784130402
1370,1727,StakeEasy,-,,Multi-Chain,Liquid Staking,stakeeasy,0.15,-0.1313298205635789,-4.813077634669355,-12.51416391553056
1371,2652,OSWAP Token,OSWAP,,Obyte,Yield,oswap-token,0.15,-0.1016996775127268,-4.160280520165628,-0.8623782455143925
1372,2331,SwapFish,FISH,,Multi-Chain,Dexes,swapfish,0.15,-0.041058917394792616,-1.4254482402289455,0.5935092316091897
1373,495,HFIone,HFI,hecofi,Heco,Yield,hfione,0.15,0.004373510803318936,-1.627035579306792,1.0442479522453993
1374,1705,PinkPea Finance,PEA,pinkpea-finance,Aurora,Yield Aggregator,pinkpea-finance,0.15,-0.09024058176582628,-2.315620846600922,0.3045870627978786
1375,829,Standard Protocol,STND,standard-protocol,Multi-Chain,Dexes,standard-protocol,0.15,-0.02946005221822645,-1.3471022618510062,-1.3096017079062108
1376,274,Olive Cash,OLIVE,olivecash,Multi-Chain,Yield,olive-cash,0.14,0.004088573242626126,-1.7996668818745576,-1.8152629754867036
1377,600,Value Liquid,VALUE,value-liquidity,Ethereum,Dexes,value-liquid,0.14,-0.1293182534192141,-1.8214457004637694,1.258370827920217
1378,2368,Aptin Finance,-,,Aptos,Lending,aptin-finance,0.14,-0.374241655707209,-2.0182258752255677,2.0276894585069556
